Name,ID,Has Block,Mod,Class
GraviSuite:advDDrill,5568,false,GraviSuite,gravisuite.ItemAdvDDrill
GraviSuite:advChainsaw,5569,false,GraviSuite,gravisuite.ItemAdvChainsaw
GraviSuite:relocator,5570,false,GraviSuite,gravisuite.ItemRelocator
GraviSuite:sonicLauncher,5571,false,GraviSuite,gravisuite.ItemSonicLauncher
GraviSuite:itemSimpleItem,5572,false,GraviSuite,gravisuite.ItemSimpleItems
Railcraft:fluid.creosote.bucket,5573,false,null,mods.railcraft.common.fluids.ItemBucketRailcraft
Railcraft:fluid.creosote.bottle,5574,false,null,mods.railcraft.common.fluids.ItemFluidContainer
Railcraft:fluid.creosote.can,5575,false,null,mods.railcraft.common.fluids.ItemFluidContainer
Railcraft:fluid.creosote.cell,5576,false,null,mods.railcraft.common.fluids.ItemFluidContainer
Railcraft:fluid.creosote.wax,5577,false,null,mods.railcraft.common.fluids.ItemFluidContainer
Railcraft:fluid.creosote.refactory,5578,false,null,mods.railcraft.common.fluids.ItemFluidContainer
Railcraft:fluid.steam.bottle,5579,false,null,mods.railcraft.common.fluids.ItemBucketRailcraft
Railcraft:tool.crowbar,5580,false,null,mods.railcraft.common.items.ItemCrowbar
Railcraft:tool.crowbar.reinforced,5581,false,null,mods.railcraft.common.items.ItemCrowbarReinforced
Railcraft:tool.magnifying.glass,5582,false,null,mods.railcraft.common.items.ItemMagnifyingGlass
Railcraft:armor.goggles,5583,false,null,mods.railcraft.common.items.ItemGoggles
Railcraft:part.circuit,5584,false,Railcraft,mods.railcraft.common.items.ItemCircuit
Railcraft:tool.steel.shears,5585,false,null,mods.railcraft.common.items.ItemSteelShears
Railcraft:tool.steel.sword,5586,false,null,mods.railcraft.common.items.ItemSteelSword
Railcraft:tool.steel.shovel,5587,false,null,mods.railcraft.common.items.ItemSteelShovel
Railcraft:tool.steel.pickaxe,5588,false,null,mods.railcraft.common.items.ItemSteelPickaxe
Railcraft:tool.steel.axe,5589,false,null,mods.railcraft.common.items.ItemSteelAxe
Railcraft:tool.steel.hoe,5590,false,null,mods.railcraft.common.items.ItemSteelHoe
Railcraft:armor.steel.helmet,5591,false,null,mods.railcraft.common.items.ItemSteelArmor
Railcraft:armor.steel.plate,5592,false,null,mods.railcraft.common.items.ItemSteelArmor
Railcraft:armor.steel.legs,5593,false,null,mods.railcraft.common.items.ItemSteelArmor
Railcraft:armor.steel.boots,5594,false,null,mods.railcraft.common.items.ItemSteelArmor
Railcraft:armor.overalls,5595,false,null,mods.railcraft.common.items.ItemOveralls
Railcraft:nugget,5596,false,Railcraft,mods.railcraft.common.items.ItemNugget
Railcraft:ingot,5597,false,Railcraft,mods.railcraft.common.items.ItemIngot
Railcraft:part.railbed,5598,false,Railcraft,mods.railcraft.common.items.ItemRailbed
Railcraft:part.tie,5599,false,Railcraft,mods.railcraft.common.items.ItemTie
Railcraft:part.rebar,5600,false,null,mods.railcraft.common.items.ItemRebar
Railcraft:part.rail,5601,false,Railcraft,mods.railcraft.common.items.ItemRail
Railcraft:fuel.coke,5602,false,null,mods.railcraft.common.items.ItemRailcraft
Railcraft:part.plate,5603,false,Railcraft,mods.railcraft.common.items.ItemPlate
Railcraft:dust,5604,false,Railcraft,mods.railcraft.common.items.ItemDust
Railcraft:part.gear,5605,false,Railcraft,mods.railcraft.common.items.ItemGear
Railcraft:cart.tnt.wood,5606,false,null,mods.railcraft.common.carts.ItemCart
Railcraft:cart.work,5607,false,null,mods.railcraft.common.carts.ItemCart
Railcraft:tool.surveyor,5608,false,null,mods.railcraft.common.blocks.signals.ItemSignalBlockSurveyor
Railcraft:tool.signal.tuner,5609,false,null,mods.railcraft.common.blocks.signals.ItemSignalTuner
Railcraft:part.signal.lamp,5610,false,null,mods.railcraft.common.items.ItemSignalLamp
Railcraft:part.bleached.clay,5611,false,Railcraft,mods.railcraft.common.items.ItemRailcraft
Railcraft:cart.bore,5612,false,null,mods.railcraft.common.carts.ItemTunnelBore
Railcraft:borehead.diamond,5613,false,Railcraft,mods.railcraft.common.carts.ItemBoreHeadDiamond
Railcraft:borehead.steel,5614,false,Railcraft,mods.railcraft.common.carts.ItemBoreHeadSteel
Railcraft:borehead.iron,5615,false,Railcraft,mods.railcraft.common.carts.ItemBoreHeadIron
Railcraft:cart.track.relayer,5616,false,null,mods.railcraft.common.carts.ItemCart
Railcraft:cart.undercutter,5617,false,null,mods.railcraft.common.carts.ItemCart
Railcraft:cart.tank,5618,false,null,mods.railcraft.common.carts.ItemCart
Railcraft:upgrade.lapotron,5619,false,Railcraft,mods.railcraft.common.items.ItemRailcraft
Railcraft:cart.energy.batbox,5620,false,null,mods.railcraft.common.carts.ItemCart
Railcraft:cart.energy.mfe,5621,false,null,mods.railcraft.common.carts.ItemCart
Railcraft:cart.energy.cesu,5622,false,null,mods.railcraft.common.carts.ItemCart
Railcraft:tool.crowbar.magic,5623,false,null,mods.railcraft.common.plugins.thaumcraft.ItemCrowbarMagic
Railcraft:cart.anchor,5624,false,null,mods.railcraft.common.carts.ItemCartAnchor
Railcraft:cart.anchor.personal,5625,false,null,mods.railcraft.common.carts.ItemCartAnchor
Railcraft:cart.anchor.admin,5626,false,null,mods.railcraft.common.carts.ItemCartAnchor
Railcraft:cart.pumpkin,5627,false,null,mods.railcraft.common.carts.ItemCart
Railcraft:cart.gift,5628,false,null,mods.railcraft.common.carts.ItemCart
Railcraft:tool.whistle.tuner,5629,false,null,mods.railcraft.common.items.ItemWhistleTuner
Railcraft:cart.loco.steam.solid,5630,false,null,mods.railcraft.common.carts.ItemLocomotive
Railcraft:cart.loco.electric,5631,false,null,mods.railcraft.common.carts.ItemLocomotive
Railcraft:routing.table,5632,false,null,mods.railcraft.common.items.ItemRoutingTable
Railcraft:routing.ticket.gold,5633,false,null,mods.railcraft.common.items.ItemTicketGold
Railcraft:routing.ticket,5634,false,null,mods.railcraft.common.items.ItemTicket
Railcraft:emblem,5635,false,null,mods.railcraft.common.emblems.ItemEmblem
Railcraft:firestone.raw,5636,false,null,mods.railcraft.common.items.firestone.ItemFirestoneRaw
Railcraft:firestone.cut,5637,false,null,mods.railcraft.common.items.firestone.ItemFirestoneCut
Railcraft:firestone.refined,5638,false,null,mods.railcraft.common.items.firestone.ItemFirestoneRefined
Railcraft:firestone.cracked,5639,false,null,mods.railcraft.common.items.firestone.ItemFirestoneCracked
Railcraft:tool.electric.meter,5640,false,null,mods.railcraft.common.items.ItemElectricMeter
Railcraft:part.turbine.rotor,5641,false,null,mods.railcraft.common.items.ItemRailcraft
Railcraft:part.turbine.disk,5642,false,null,mods.railcraft.common.items.ItemRailcraft
Railcraft:part.turbine.blade,5643,false,null,mods.railcraft.common.items.ItemRailcraft
gregtech:gt.integrated_circuit,5644,false,gregtech,gregtech.common.items.GT_IntegratedCircuit_Item
gregtech:gt.metaitem.01,5645,false,gregtech,gregtech.common.items.GT_MetaGenerated_Item_01
gregtech:gt.metaitem.02,5646,false,gregtech,gregtech.common.items.GT_MetaGenerated_Item_02
gregtech:gt.metaitem.03,5647,false,gregtech,gregtech.common.items.GT_MetaGenerated_Item_03
gregtech:gt.metatool.01,5648,false,gregtech,gregtech.common.items.GT_MetaGenerated_Tool_01_RCFR
gregtech:gt.GregTech_FluidDisplay,5649,false,gregtech,gregtech.common.items.GT_FluidDisplayItem
gregtech:gt.sensorcard,5650,false,gregtech,gregtech.common.items.GT_SensorCard_Item
IronChest:ironGoldUpgrade,5651,false,IronChest,cpw.mods.ironchest.ItemChestChanger
IronChest:goldDiamondUpgrade,5652,false,IronChest,cpw.mods.ironchest.ItemChestChanger
IronChest:copperSilverUpgrade,5653,false,IronChest,cpw.mods.ironchest.ItemChestChanger
IronChest:silverGoldUpgrade,5654,false,IronChest,cpw.mods.ironchest.ItemChestChanger
IronChest:copperIronUpgrade,5655,false,IronChest,cpw.mods.ironchest.ItemChestChanger
IronChest:diamondCrystalUpgrade,5656,false,IronChest,cpw.mods.ironchest.ItemChestChanger
IronChest:woodIronUpgrade,5657,false,IronChest,cpw.mods.ironchest.ItemChestChanger
IronChest:woodCopperUpgrade,5658,false,IronChest,cpw.mods.ironchest.ItemChestChanger
IronChest:diamondObsidianUpgrade,5659,false,IronChest,cpw.mods.ironchest.ItemChestChanger
JABBA:upgradeStructural,5660,false,JABBA,mcp.mobius.betterbarrels.common.items.upgrades.ItemUpgradeStructural
JABBA:upgradeCore,5661,false,JABBA,mcp.mobius.betterbarrels.common.items.upgrades.ItemUpgradeCore
JABBA:upgradeSide,5662,false,JABBA,mcp.mobius.betterbarrels.common.items.upgrades.ItemUpgradeSide
JABBA:mover,5663,false,JABBA,mcp.mobius.betterbarrels.common.items.dolly.ItemBarrelMover
JABBA:moverDiamond,5664,false,JABBA,mcp.mobius.betterbarrels.common.items.dolly.ItemDiamondMover
JABBA:hammer,5665,false,JABBA,mcp.mobius.betterbarrels.common.items.ItemBarrelHammer
JABBA:tuningFork,5666,false,JABBA,mcp.mobius.betterbarrels.common.items.ItemTuningFork
TwilightForest:item.nagaScale,5667,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.plateNaga,5668,false,TwilightForest,twilightforest.item.ItemTFNagaArmor
TwilightForest:item.legsNaga,5669,false,TwilightForest,twilightforest.item.ItemTFNagaArmor
TwilightForest:item.scepterTwilight,5670,false,TwilightForest,twilightforest.item.ItemTFTwilightWand
TwilightForest:item.scepterLifeDrain,5671,false,TwilightForest,twilightforest.item.ItemTFScepterLifeDrain
TwilightForest:item.scepterZombie,5672,false,TwilightForest,twilightforest.item.ItemTFZombieWand
TwilightForest:item.oreMeter,5673,false,TwilightForest,twilightforest.item.ItemTFOreMeter
TwilightForest:item.magicMap,5674,false,TwilightForest,twilightforest.item.ItemTFMagicMap
TwilightForest:item.mazeMap,5675,false,TwilightForest,twilightforest.item.ItemTFMazeMap
TwilightForest:item.oreMap,5676,false,TwilightForest,twilightforest.item.ItemTFMazeMap
TwilightForest:item.tfFeather,5677,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.magicMapFocus,5678,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.mazeMapFocus,5679,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.liveRoot,5680,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.ironwoodRaw,5681,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.ironwoodIngot,5682,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.ironwoodHelm,5683,false,TwilightForest,twilightforest.item.ItemTFIronwoodArmor
TwilightForest:item.ironwoodPlate,5684,false,TwilightForest,twilightforest.item.ItemTFIronwoodArmor
TwilightForest:item.ironwoodLegs,5685,false,TwilightForest,twilightforest.item.ItemTFIronwoodArmor
TwilightForest:item.ironwoodBoots,5686,false,TwilightForest,twilightforest.item.ItemTFIronwoodArmor
TwilightForest:item.ironwoodSword,5687,false,TwilightForest,twilightforest.item.ItemTFIronwoodSword
TwilightForest:item.ironwoodShovel,5688,false,TwilightForest,twilightforest.item.ItemTFIronwoodShovel
TwilightForest:item.ironwoodPick,5689,false,TwilightForest,twilightforest.item.ItemTFIronwoodPick
TwilightForest:item.ironwoodAxe,5690,false,TwilightForest,twilightforest.item.ItemTFIronwoodAxe
TwilightForest:item.ironwoodHoe,5691,false,TwilightForest,twilightforest.item.ItemTFIronwoodHoe
TwilightForest:item.torchberries,5692,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.venisonRaw,5693,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.venisonCooked,5694,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.hydraChop,5695,false,TwilightForest,twilightforest.item.ItemTFHydraChops
TwilightForest:item.fieryBlood,5696,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.trophy,5697,false,TwilightForest,twilightforest.item.ItemTFTrophy
TwilightForest:item.fieryIngot,5698,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.fieryHelm,5699,false,TwilightForest,twilightforest.item.ItemTFFieryArmor
TwilightForest:item.fieryPlate,5700,false,TwilightForest,twilightforest.item.ItemTFFieryArmor
TwilightForest:item.fieryLegs,5701,false,TwilightForest,twilightforest.item.ItemTFFieryArmor
TwilightForest:item.fieryBoots,5702,false,TwilightForest,twilightforest.item.ItemTFFieryArmor
TwilightForest:item.fierySword,5703,false,TwilightForest,twilightforest.item.ItemTFFierySword
TwilightForest:item.fieryPick,5704,false,TwilightForest,twilightforest.item.ItemTFFieryPick
TwilightForest:item.steeleafIngot,5705,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.steeleafHelm,5706,false,TwilightForest,twilightforest.item.ItemTFSteeleafArmor
TwilightForest:item.steeleafPlate,5707,false,TwilightForest,twilightforest.item.ItemTFSteeleafArmor
TwilightForest:item.steeleafLegs,5708,false,TwilightForest,twilightforest.item.ItemTFSteeleafArmor
TwilightForest:item.steeleafBoots,5709,false,TwilightForest,twilightforest.item.ItemTFSteeleafArmor
TwilightForest:item.steeleafSword,5710,false,TwilightForest,twilightforest.item.ItemTFSteeleafSword
TwilightForest:item.steeleafShovel,5711,false,TwilightForest,twilightforest.item.ItemTFSteeleafShovel
TwilightForest:item.steeleafPick,5712,false,TwilightForest,twilightforest.item.ItemTFSteeleafPick
TwilightForest:item.steeleafAxe,5713,false,TwilightForest,twilightforest.item.ItemTFSteeleafAxe
TwilightForest:item.steeleafHoe,5714,false,TwilightForest,twilightforest.item.ItemTFSteeleafHoe
TwilightForest:item.minotaurAxe,5715,false,TwilightForest,twilightforest.item.ItemTFMinotaurAxe
TwilightForest:item.mazebreakerPick,5716,false,TwilightForest,twilightforest.item.ItemTFMazebreakerPick
TwilightForest:item.transformPowder,5717,false,TwilightForest,twilightforest.item.ItemTFTransformPowder
TwilightForest:item.meefRaw,5718,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.meefSteak,5719,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.meefStroganoff,5720,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.mazeWafer,5721,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.emptyMagicMap,5722,false,TwilightForest,twilightforest.item.ItemTFEmptyMagicMap
TwilightForest:item.emptyMazeMap,5723,false,TwilightForest,twilightforest.item.ItemTFEmptyMazeMap
TwilightForest:item.emptyOreMap,5724,false,TwilightForest,twilightforest.item.ItemTFEmptyMazeMap
TwilightForest:item.oreMagnet,5725,false,TwilightForest,twilightforest.item.ItemTFOreMagnet
TwilightForest:item.crumbleHorn,5726,false,TwilightForest,twilightforest.item.ItemTFCrumbleHorn
TwilightForest:item.peacockFan,5727,false,TwilightForest,twilightforest.item.ItemTFPeacockFan
TwilightForest:item.moonwormQueen,5728,false,TwilightForest,twilightforest.item.ItemTFMoonwormQueen
TwilightForest:item.charmOfLife1,5729,false,TwilightForest,twilightforest.item.ItemTFCharm
TwilightForest:item.charmOfLife2,5730,false,TwilightForest,twilightforest.item.ItemTFCharm
TwilightForest:item.charmOfKeeping1,5731,false,TwilightForest,twilightforest.item.ItemTFCharm
TwilightForest:item.charmOfKeeping2,5732,false,TwilightForest,twilightforest.item.ItemTFCharm
TwilightForest:item.charmOfKeeping3,5733,false,TwilightForest,twilightforest.item.ItemTFCharm
TwilightForest:item.towerKey,5734,false,TwilightForest,twilightforest.item.ItemTFTowerKey
TwilightForest:item.borerEssence,5735,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.carminite,5736,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.experiment115,5737,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.armorShards,5738,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.knightMetal,5739,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.shardCluster,5740,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.knightlyHelm,5741,false,TwilightForest,twilightforest.item.ItemTFKnightlyArmor
TwilightForest:item.knightlyPlate,5742,false,TwilightForest,twilightforest.item.ItemTFKnightlyArmor
TwilightForest:item.knightlyLegs,5743,false,TwilightForest,twilightforest.item.ItemTFKnightlyArmor
TwilightForest:item.knightlyBoots,5744,false,TwilightForest,twilightforest.item.ItemTFKnightlyArmor
TwilightForest:item.knightlySword,5745,false,TwilightForest,twilightforest.item.ItemTFKnightlySword
TwilightForest:item.knightlyPick,5746,false,TwilightForest,twilightforest.item.ItemTFKnightlyPick
TwilightForest:item.knightlyAxe,5747,false,TwilightForest,twilightforest.item.ItemTFKnightlyAxe
TwilightForest:item.phantomHelm,5748,false,TwilightForest,twilightforest.item.ItemTFPhantomArmor
TwilightForest:item.phantomPlate,5749,false,TwilightForest,twilightforest.item.ItemTFPhantomArmor
TwilightForest:item.lampOfCinders,5750,false,TwilightForest,twilightforest.item.ItemTFLampOfCinders
TwilightForest:item.fieryTears,5751,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.alphaFur,5752,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.yetiHelm,5753,false,TwilightForest,twilightforest.item.ItemTFYetiArmor
TwilightForest:item.yetiPlate,5754,false,TwilightForest,twilightforest.item.ItemTFYetiArmor
TwilightForest:item.yetiLegs,5755,false,TwilightForest,twilightforest.item.ItemTFYetiArmor
TwilightForest:item.yetiBoots,5756,false,TwilightForest,twilightforest.item.ItemTFYetiArmor
TwilightForest:item.iceBomb,5757,false,TwilightForest,twilightforest.item.ItemTFIceBomb
TwilightForest:item.arcticFur,5758,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.arcticHelm,5759,false,TwilightForest,twilightforest.item.ItemTFArcticArmor
TwilightForest:item.arcticPlate,5760,false,TwilightForest,twilightforest.item.ItemTFArcticArmor
TwilightForest:item.arcticLegs,5761,false,TwilightForest,twilightforest.item.ItemTFArcticArmor
TwilightForest:item.arcticBoots,5762,false,TwilightForest,twilightforest.item.ItemTFArcticArmor
TwilightForest:item.magicBeans,5763,false,TwilightForest,twilightforest.item.ItemTFMagicBeans
TwilightForest:item.giantPick,5764,false,TwilightForest,twilightforest.item.ItemTFGiantPick
TwilightForest:item.giantSword,5765,false,TwilightForest,twilightforest.item.ItemTFGiantSword
TwilightForest:item.tripleBow,5766,false,TwilightForest,twilightforest.item.ItemTFTripleBow
TwilightForest:item.seekerBow,5767,false,TwilightForest,twilightforest.item.ItemTFSeekerBow
TwilightForest:item.iceBow,5768,false,TwilightForest,twilightforest.item.ItemTFIceBow
TwilightForest:item.enderBow,5769,false,TwilightForest,twilightforest.item.ItemTFEnderBow
TwilightForest:item.iceSword,5770,false,TwilightForest,twilightforest.item.ItemTFIceSword
TwilightForest:item.glassSword,5771,false,TwilightForest,twilightforest.item.ItemTFGlassSword
TwilightForest:item.tfspawnegg,5772,false,TwilightForest,twilightforest.item.ItemTFSpawnEgg
RandomThings:biomeCapsule,5773,false,RandomThings,lumien.randomthings.Items.ItemBiomeCapsule
RandomThings:biomePainter,5774,false,RandomThings,lumien.randomthings.Items.ItemBiomePainter
RandomThings:whitestone,5775,false,RandomThings,lumien.randomthings.Items.ItemWhiteStone
RandomThings:magneticForce,5776,false,RandomThings,lumien.randomthings.Items.ItemMagneticForce
RandomThings:voidStone,5777,false,RandomThings,lumien.randomthings.Items.ItemVoidStone
RandomThings:dropFilter,5778,false,RandomThings,lumien.randomthings.Items.ItemDropFilter
RandomThings:enderLetter,5779,false,RandomThings,lumien.randomthings.Items.ItemEnderLetter
RandomThings:spectreKey,5780,false,RandomThings,lumien.randomthings.Items.ItemSpectreKey
RandomThings:spectreHelmet,5781,false,RandomThings,lumien.randomthings.Items.ItemSpectreArmor
RandomThings:spectreChestplate,5782,false,RandomThings,lumien.randomthings.Items.ItemSpectreArmor
RandomThings:spectreLeggings,5783,false,RandomThings,lumien.randomthings.Items.ItemSpectreArmor
RandomThings:spectreBoots,5784,false,RandomThings,lumien.randomthings.Items.ItemSpectreArmor
RandomThings:spectreSword,5785,false,RandomThings,lumien.randomthings.Items.ItemSpectreSword
RandomThings:spiritBinder,5786,false,RandomThings,lumien.randomthings.Items.ItemSpiritBinder
RandomThings:imbue,5787,false,RandomThings,lumien.randomthings.Items.ItemImbue
RandomThings:creativeSword,5788,false,RandomThings,lumien.randomthings.Items.ItemCreativeSword
RandomThings:creativeGrower,5789,false,RandomThings,lumien.randomthings.Items.ItemCreativeGrower
RandomThings:creativeChestGenerator,5790,false,RandomThings,lumien.randomthings.Items.ItemCreativeChestGenerator
RandomThings:soundRecorder,5791,false,RandomThings,lumien.randomthings.Items.ItemSoundRecorder
RandomThings:ingredient,5792,false,RandomThings,lumien.randomthings.Items.ItemIngredient
RandomThings:filter,5793,false,RandomThings,lumien.randomthings.Items.ItemFilter
ReactorCraft:reactorcraft_item_waste,5794,false,ReactorCraft,Reika.ReactorCraft.Items.ItemNuclearWaste
ReactorCraft:reactorcraft_item_fuel,5795,false,ReactorCraft,Reika.ReactorCraft.Base.ItemReactorMulti
ReactorCraft:reactorcraft_item_depleted,5796,false,ReactorCraft,Reika.ReactorCraft.Items.ItemReactorBasic
ReactorCraft:reactorcraft_item_placer,5797,false,ReactorCraft,Reika.ReactorCraft.Items.ItemReactorPlacer
ReactorCraft:reactorcraft_item_bucket,5798,false,ReactorCraft,Reika.ReactorCraft.Items.ItemHeavyBucket
ReactorCraft:reactorcraft_item_raw,5799,false,ReactorCraft,Reika.ReactorCraft.Base.ItemReactorMulti
ReactorCraft:reactorcraft_item_fluorite,5800,false,ReactorCraft,Reika.ReactorCraft.Base.ItemReactorMulti
ReactorCraft:reactorcraft_item_ingots,5801,false,ReactorCraft,Reika.ReactorCraft.Base.ItemReactorMulti
ReactorCraft:reactorcraft_item_canister,5802,false,ReactorCraft,Reika.ReactorCraft.Items.ItemCanister
ReactorCraft:reactorcraft_item_goggles,5803,false,ReactorCraft,Reika.ReactorCraft.Items.ItemRadiationGoggles
ReactorCraft:reactorcraft_item_crafting,5804,false,ReactorCraft,Reika.ReactorCraft.Base.ItemReactorMulti
ReactorCraft:reactorcraft_item_plutonium,5805,false,ReactorCraft,Reika.ReactorCraft.Items.ItemPlutonium
ReactorCraft:reactorcraft_item_thorium,5806,false,ReactorCraft,Reika.ReactorCraft.Base.ItemReactorMulti
ReactorCraft:reactorcraft_item_breederfuel,5807,false,ReactorCraft,Reika.ReactorCraft.Base.ItemReactorMulti
ReactorCraft:reactorcraft_item_cleanup,5808,false,ReactorCraft,Reika.ReactorCraft.Items.ItemRadiationCleaner
ReactorCraft:reactorcraft_item_magnet,5809,false,ReactorCraft,Reika.ReactorCraft.Base.ItemReactorMulti
ReactorCraft:reactorcraft_item_remote,5810,false,ReactorCraft,Reika.ReactorCraft.Items.ItemRemoteControl
ReactorCraft:reactorcraft_item_pellet,5811,false,ReactorCraft,Reika.ReactorCraft.Base.ItemReactorMulti
ReactorCraft:reactorcraft_item_oldpellet,5812,false,ReactorCraft,Reika.ReactorCraft.Items.ItemReactorBasic
ReactorCraft:reactorcraft_item_book,5813,false,ReactorCraft,Reika.ReactorCraft.Items.ItemReactorBook
ReactorCraft:reactorcraft_item_hazhelmet,5814,false,ReactorCraft,Reika.ReactorCraft.Items.ItemHazmatSuit
ReactorCraft:reactorcraft_item_hazchest,5815,false,ReactorCraft,Reika.ReactorCraft.Items.ItemHazmatSuit
ReactorCraft:reactorcraft_item_hazlegs,5816,false,ReactorCraft,Reika.ReactorCraft.Items.ItemHazmatSuit
ReactorCraft:reactorcraft_item_hazboots,5817,false,ReactorCraft,Reika.ReactorCraft.Items.ItemHazmatSuit
ReactorCraft:reactorcraft_item_geiger,5818,false,ReactorCraft,Reika.ReactorCraft.Items.ItemGeigerCounter
RedstoneArsenal:material,5819,false,RedstoneArsenal,cofh.core.item.ItemBase
RedstoneArsenal:armor.helmetFlux,5820,false,RedstoneArsenal,redstonearsenal.item.armor.ItemArmorRF
RedstoneArsenal:armor.plateFlux,5821,false,RedstoneArsenal,redstonearsenal.item.armor.ItemArmorRF
RedstoneArsenal:armor.legsFlux,5822,false,RedstoneArsenal,redstonearsenal.item.armor.ItemArmorRF
RedstoneArsenal:armor.bootsFlux,5823,false,RedstoneArsenal,redstonearsenal.item.armor.ItemArmorRF
RedstoneArsenal:tool.wrenchFlux,5824,false,RedstoneArsenal,redstonearsenal.item.tool.ItemWrenchRF
RedstoneArsenal:tool.battleWrenchFlux,5825,false,RedstoneArsenal,redstonearsenal.item.tool.ItemWrenchBattleRF
RedstoneArsenal:tool.swordFlux,5826,false,RedstoneArsenal,redstonearsenal.item.tool.ItemSwordRF
RedstoneArsenal:tool.shovelFlux,5827,false,RedstoneArsenal,redstonearsenal.item.tool.ItemShovelRF
RedstoneArsenal:tool.pickaxeFlux,5828,false,RedstoneArsenal,redstonearsenal.item.tool.ItemPickaxeRF
RedstoneArsenal:tool.axeFlux,5829,false,RedstoneArsenal,redstonearsenal.item.tool.ItemAxeRF
RedstoneArsenal:tool.fishingRodFlux,5830,false,RedstoneArsenal,redstonearsenal.item.tool.ItemFishingRodRF
RedstoneArsenal:tool.sickleFlux,5831,false,RedstoneArsenal,redstonearsenal.item.tool.ItemSickleRF
RedstoneArsenal:tool.bowFlux,5832,false,RedstoneArsenal,redstonearsenal.item.tool.ItemBowRF
RPGAdvMod:sign,5833,false,RPGAdvMod,mcp.mobius.ram.common.items.ItemPoleSign
RPGAdvMod:signwall,5834,false,RPGAdvMod,mcp.mobius.ram.common.items.ItemWaySign
RPGAdvMod:glowcrumb,5835,false,RPGAdvMod,mcp.mobius.ram.common.items.ItemGlowCrumb
RPGAdvMod:glowcrumblinked,5836,false,RPGAdvMod,mcp.mobius.ram.common.items.ItemGlowCrumbLinked
SSR:item.null,5837,false,SSR,ssr.gameObjs.items.SoulShard
Sync:Sync_BlockPlacer,5838,false,Sync,sync.common.item.ItemSyncBlockPlacer
Sync:Sync_ItemPlaceholder,5839,false,Sync,sync.common.item.ItemPlaceholder
TabulaRasa:RasaItem0,5840,false,TabulaRasa,tabularasa.ItemRasa
Tubestuff:uselessItem,5841,false,Tubestuff,net.minecraft.item.Item
witchery:ingredient,5842,false,witchery,com.emoniph.witchery.item.ItemGeneral
witchery:taglockkit,5843,false,witchery,com.emoniph.witchery.item.ItemTaglockKit
witchery:poppet,5844,false,witchery,com.emoniph.witchery.item.ItemPoppet
witchery:potion,5845,false,witchery,com.emoniph.witchery.item.ItemVanillaPotion
witchery:chalkritual,5846,false,witchery,com.emoniph.witchery.item.ItemChalk
witchery:chalkotherwhere,5847,false,witchery,com.emoniph.witchery.item.ItemChalk
witchery:chalkinfernal,5848,false,witchery,com.emoniph.witchery.item.ItemChalk
witchery:chalkheart,5849,false,witchery,com.emoniph.witchery.item.ItemChalk
witchery:boline,5850,false,witchery,com.emoniph.witchery.item.ItemBoline
witchery:arthana,5851,false,witchery,com.emoniph.witchery.item.ItemArthana
witchery:huntsmanspear,5852,false,witchery,com.emoniph.witchery.item.ItemHuntsmanSpear
witchery:handbow,5853,false,witchery,com.emoniph.witchery.item.ItemHandBow
witchery:deathshand,5854,false,witchery,com.emoniph.witchery.item.ItemDeathsHand
witchery:witchhand,5855,false,witchery,com.emoniph.witchery.item.ItemWitchHand
witchery:circletalisman,5856,false,witchery,com.emoniph.witchery.item.ItemCircleTalisman
witchery:mysticbranch,5857,false,witchery,com.emoniph.witchery.item.ItemMysticBranch
witchery:divinerwater,5858,false,witchery,com.emoniph.witchery.item.ItemDiviner
witchery:divinerlava,5859,false,witchery,com.emoniph.witchery.item.ItemDiviner
witchery:polynesiacharm,5860,false,witchery,com.emoniph.witchery.item.ItemPolynesiaCharm
witchery:devilstonguecharm,5861,false,witchery,com.emoniph.witchery.item.ItemPolynesiaCharm
